Date,ADS.DE,AKZA.AS,ALV.DE,ASML.AS,ATO.PA,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BN.PA,BNP.PA,CA.PA,CAP.PA,CO.PA,CON.DE,CRBN.AS,CS.PA,DAI.DE,DBK.DE,DSY.PA,DTE.DE,EN.PA,ENGI.PA,EO.PA,EXO.MI,G.MI,GFC.PA,HEI.DE,HEIA.AS,RMS.PA
2016/9/28,753357,417550,1219627,812076,234075,1645921,1575306,211693,1184285,1035359,3447639,1840783,458623,255242,290239,125309,6156570,2818388,27288373,186136,7810172,754387,3721268,715310,228259,8512534,34309,573369,672822,55457
2016/9/29,615337,542272,1330863,697960,357248,3870048,1979748,308186,1296793,815692,2463934,2289273,673015,233051,283185,133259,4520685,2577280,16401054,205833,6455472,747200,6017348,659693,231754,6317897,42613,749821,628631,44412
2016/9/30,832981,662191,2442473,1241474,335097,4420558,4458781,467426,2422227,1898801,6379925,3286710,582323,440257,483997,106143,11467043,4703767,63794092,303556,11615516,791513,6262207,627547,330494,16759818,66767,742961,778920,90597
2016/10/4,852290,642673,1516852,803991,379731,3558376,2848011,354009,2802839,1672094,2739790,2647571,519844,266538,472198,88448,6749707,6187139,30608728,361404,11170484,1087609,5216918,347093,351425,7615999,82414,684374,945660,62971
2016/10/5,534460,440280,1652798,715905,232617,1883372,2011829,310168,1831075,1444011,5192510,1976960,900403,568464,483985,172789,11053819,4118203,20989361,235953,8306694,753320,7764045,600240,411857,14421992,54379,382831,773792,59147
2016/10/6,586811,526537,1834664,883147,226022,3172356,1772320,297917,1405848,1257389,5924485,2457056,588061,347550,495624,57266,14208539,2896375,19093390,138445,13944747,920699,5815219,469842,201892,11639969,84938,454553,633825,45110
2016/10/7,625325,1172751,1605138,1447747,391019,3004547,2432039,421800,1794688,1737955,6422293,3182451,860660,618616,703884,95266,11003347,4060984,18392845,233454,9593861,741534,8105092,510916,296018,9955363,71745,503770,769347,56028
2016/10/10,525920,385530,1235971,801437,299994,1799865,1568674,240230,1360853,1061392,3801568,1905916,797637,408049,462754,75616,7667704,3446983,27214069,141056,8449503,582257,5563163,395549,264971,6209487,46100,427712,466250,40480
2016/10/11,515954,471995,1511309,1268351,260637,2376726,1886109,330302,1419536,1044568,5893035,1965407,653915,266604,339001,66793,9641128,3449477,13529447,145955,6025996,513941,6669968,624695,233220,5693282,59357,421923,796386,56588
2016/10/12,481440,513632,1728212,1159727,359721,3495271,1569187,289035,1195629,1222033,3989760,1787516,753193,334821,508457,119078,8103327,2974012,8642161,148890,8281361,644308,9890751,671526,277285,6865636,74372,536971,722001,36722
2016/10/13,625893,630775,1833275,1499255,307651,2393160,1931041,292405,1688240,1747259,4343630,2382010,910052,703921,539549,91651,11017343,3737083,12856713,252890,11655816,1302465,5621135,791575,422332,8949862,84985,659994,814858,58732
2016/10/14,703278,484338,1388487,1156194,291030,2590272,1739626,367846,1787777,1686174,4201787,2357516,1238223,486314,560911,66938,6713698,3724671,13892488,233267,8633270,1095659,5513233,1370266,339629,7401056,57774,347884,758094,69391
2016/10/17,526529,596997,1396591,847433,290190,2591674,1780548,280293,1073588,1685530,2779677,1882751,1013351,311958,345767,91736,6129820,2740994,8874934,164054,4627186,684597,3628603,444517,212034,14034861,60622,345956,507307,45183
2016/10/18,772177,803272,1548147,1313661,367399,2671434,2084258,320976,1395534,3677923,4579118,3746159,945077,799532,1405572,102444,6901078,2827894,9781516,218100,11138278,891382,4432321,796095,276360,8014119,45958,528636,579525,42769
2016/10/19,656359,1374846,1232739,1762375,378023,1996986,1659174,310956,1566405,1637477,5396558,7733197,701547,717402,454905,57173,5222112,4148048,9548732,250463,7621471,730271,2834947,497970,266294,6058132,56143,391430,635835,45364
2016/10/20,669184,876050,1611702,992848,782852,2125007,1790683,540681,1777144,1616852,6512978,3693262,725224,612240,666914,105837,6682911,4922974,20289783,267618,7528568,849475,3508771,502510,184166,7506451,49291,511033,505182,40332
2016/10/21,727377,489892,1396930,1423994,433878,1934564,1881644,411063,1600932,1390397,4924105,2115738,745077,455619,676715,879526,6308872,7106226,14011603,202879,7519951,693850,3954587,810571,237811,5934021,81130,502628,913250,40232
2016/10/24,577946,580768,1575410,1013709,431931,1919974,1543302,243142,1364786,1474570,4845525,1791156,560068,402628,356499,339813,5204869,3670756,11920341,176178,11914022,473292,3896687,424018,301372,7319397,70166,341287,557391,33369
2016/10/25,1191679,634499,1214654,764962,334333,1659436,1665966,200584,962293,1622417,3465059,2314436,886958,447618,498140,196203,5354676,2668041,16244209,836036,19092456,1274480,3360457,450709,288605,6276601,53831,432643,955350,27037
2016/10/26,970793,538166,1389757,766849,335813,1747959,2689774,265670,1235956,1362273,3679695,1940424,2672631,353773,622343,212335,6046383,3032932,11794137,483919,8747386,781193,2654652,527828,212966,6705835,47921,358146,1782398,52399
2016/10/27,823591,460220,1225737,1135206,349799,1977208,1950421,357898,1311206,1761914,4723863,1732727,1433126,293368,503708,276912,5276333,2605621,16723361,344376,11229384,742399,4318951,387480,275277,7368438,56740,424835,1183864,80668
2016/10/28,598484,696729,1351057,914060,322652,1912637,1635211,312645,1150215,1425157,4182906,2226302,1043369,416513,499138,264230,6731931,3043265,8937368,285918,6798360,624788,4640264,555599,266778,9730239,54665,577869,914977,64170
2016/10/31,613835,536844,1390696,1372145,327478,2051225,1861380,387449,1253884,1410829,4015008,1980502,892518,638705,331180,139347,5891132,3119202,8745363,341493,7299848,846056,5351618,448203,368308,7043555,78332,567449,657750,60119
2016/11/1,687610,559434,1272163,1296346,216804,2205235,2383375,307271,1165792,1136950,3134880,1899220,1047681,333831,333033,144891,4678550,2884178,11470704,260684,6858215,493076,4733631,529264,384292,5180721,51060,425791,778772,26693
2016/11/2,713327,510632,1584863,1140219,267710,2292813,1920129,433330,2420080,1491632,4858376,2567000,1114269,357596,392523,151523,8216903,3835876,12182928,240786,7702489,793401,4629288,682151,436143,9179340,43885,557768,675060,55032
2016/11/3,2873149,591533,1197281,1197628,342201,2394482,1625869,1178853,1437285,1656644,3754115,2525423,1003874,561294,439697,140394,7195241,2634577,11456659,259163,6658517,712153,4199477,502051,355092,7507034,64268,529640,665275,76301
2016/11/4,1701476,881711,1366689,1045817,516418,2338973,2221243,654476,2173379,1183494,3112746,3120317,863167,515787,389229,105174,10151850,2973965,9372236,225592,9199282,968853,7540585,453513,392457,7904227,45257,616495,600419,53397
2016/11/7,945770,501233,1493460,843196,496833,1732278,1745141,509045,1578469,1331428,3680697,2118653,1043923,364735,377883,115812,7649074,2902126,11305051,352039,9265178,740573,7017661,509185,363928,6994491,36521,657440,621391,45189
2016/11/8,756607,365330,1078218,735716,585006,2004629,1829030,380063,1631926,1816572,3607638,2912162,826746,320301,321863,152439,4899656,3013896,9455755,253329,7668122,517744,4258077,358803,304947,4846995,54162,752066,472786,45903
2016/11/9,1302009,684268,4150881,1658305,722151,4195185,6286869,649528,3870661,2966811,7603787,4145957,1409897,571790,767197,124026,17917465,8379349,23826245,316469,17168257,1509735,11648012,1067722,494813,15436963,62475,1701544,2683641,53674
2016/11/10,1802299,669114,4140218,1228479,684941,4213856,3121475,1106016,2030338,5113951,7805322,7049652,1361872,826515,1598822,101023,20837048,5029653,37583506,364533,21198714,2129669,24196885,724776,645930,18839988,129763,1270149,1827692,61652
2016/11/11,918438,429913,3718233,1407455,364024,2174151,2147918,514397,3100893,2933728,4636310,2964192,956606,654804,858790,403927,10869264,5384674,26921629,312287,11647790,801370,9953775,471392,440009,8397323,56259,1160520,820160,33962
2016/11/14,982589,479800,1957283,1230674,441721,2906291,2108187,437138,2549250,2639761,4745943,3085237,1011110,432597,775601,135223,11031746,5132614,25689940,360620,9242267,601706,11515349,412700,892786,10160700,134699,749305,973285,44739
2016/11/15,894017,441917,1620659,727081,431797,1725653,1609302,455283,1290580,2023699,3442268,2919239,949584,336480,461942,120321,8248378,2873184,15627908,280704,8310137,650460,9374927,418469,417569,8656075,78812,670332,769449,63584
2016/11/16,667914,588340,1573514,914638,256876,2003072,9212259,424533,1387781,1776054,4367648,2687687,1137832,287293,386676,1148945,7978219,2710541,11882963,220585,7608138,2026061,7430808,417903,436939,8032846,53227,1057920,993922,38745
2016/11/17,560903,712713,1389578,1423114,316229,1722390,3344426,450104,1433849,1323551,3669850,1941607,1106668,207845,379133,257643,5537886,3176798,12394204,185703,10728899,1188190,0,316240,477804,11510186,46747,859635,716498,44227
2016/11/18,708902,533094,1737037,2087885,251667,2722820,2948054,361021,1728801,1476637,4165710,2500346,943040,288336,481191,167616,8553418,3510246,15597782,191949,11495139,991464,9179903,460150,495807,11648020,74586,663871,987816,24260
2016/11/21,487029,389467,1263616,1005654,306278,1487544,2166211,293935,2004221,1144011,2437502,1824793,515020,316761,417325,161998,5311434,3256744,7187017,252524,6234179,748442,7362981,301026,406921,7631683,51461,576893,550970,37631
2016/11/22,529751,530054,1242161,1073525,284537,1692001,2898506,294327,1962034,1236682,4327502,2581366,661171,275108,614592,161488,9967427,3017931,8882391,156000,12027251,1762178,6814800,525643,541071,12925930,100870,509265,828210,39558
2016/11/23,529300,562330,1173518,1127548,376288,2022579,3190125,357008,1825460,1704709,3287660,1640653,517192,246896,937657,141497,7018001,4489939,7581633,177772,10464478,985436,6851354,530932,437053,17290146,48411,558729,707386,21522
2016/11/24,322401,384527,626577,598968,313939,1275418,1596118,186432,663757,1208987,1710239,1320053,415070,287018,296592,65620,3676097,1807063,4719723,125011,5261216,527174,4225555,367917,332389,6073154,29372,417032,330778,22469
2016/11/25,480654,297328,603870,732078,233223,1361964,1369231,270612,798224,1719177,2037572,1267844,319191,325197,295720,113843,4017865,1619118,6605812,257191,5286478,542863,5287534,187476,293500,13130118,44789,613828,684930,24236
2016/11/28,513552,375222,1082752,682414,300381,2143473,2162118,262762,1171748,1332216,3796934,1761092,669090,286094,292546,92607,5277944,2299489,10445754,216533,6773031,1003293,5438928,295448,451580,11061605,34888,550727,490468,27810
2016/11/29,573260,291722,1183134,755343,306896,1689270,2161538,278340,1555821,1177578,2899217,1689272,450707,231484,489159,167780,6380339,3531039,14759396,252317,7824614,528383,6141292,307293,544239,12284330,82518,498353,666294,52299
2016/11/30,930423,676553,1189439,1124492,693217,4255410,2622320,356581,1712074,2131579,3968076,3045260,729381,398696,501397,163906,9931984,3865608,11268224,327595,14856655,1102817,7950123,533664,857483,15814753,158448,1264097,1215321,88885
2016/12/1,653981,550400,1584321,1174753,378491,2931146,3667124,445100,1411483,2099229,4231297,3944203,914085,362124,450002,139525,8334047,3226204,10378913,246000,10577386,707189,7037327,472042,391815,21562971,72795,493837,1642144,45367
2016/12/2,670724,641606,1274389,1274833,405152,2297406,2477103,337986,1476924,1789296,3954371,2299955,764144,440806,405380,149821,8300001,3108413,12599188,377499,10611760,720931,6250665,476115,609049,12074647,70508,531839,895135,31656
2016/12/5,722690,812493,1734606,1022330,426101,3824472,2498553,366805,2083892,1645271,5112389,2771653,483080,466249,615587,131184,9873205,4384818,18936852,268292,12081874,835744,5570851,395240,661248,17922065,63952,682237,749899,37554
2016/12/6,512447,565214,1921281,879855,420650,2160963,2174239,307554,1560553,1459174,7171235,2329089,679766,420523,521680,309536,12140519,3216135,24118307,279805,10580963,708747,8460633,303692,616131,16863279,64357,553279,667852,43376
2016/12/7,792920,764677,2358018,975772,365409,2950232,3607023,344555,2508926,1471991,6624205,2992920,931639,479992,750725,560472,13631344,6357120,27823179,596739,11033217,1255303,6690752,1008367,715127,27435629,53114,884335,751213,36361
2016/12/8,1072977,902369,2810953,1294886,445791,3283973,5585914,526258,3308826,2500910,7038460,3411207,1060666,639736,817457,194543,12381990,7743235,31242075,381949,19545746,1241617,6696887,533957,407251,27597375,81834,909797,835165,36544
2016/12/9,620383,769839,1562348,787370,528195,2057146,3322073,436745,1870981,2508521,4746014,2949883,888135,512679,400601,191937,8708789,4633045,17971794,247023,9561980,986243,5661525,524913,604492,17725328,59903,468525,767900,43407
2016/12/12,509874,435133,1544977,677859,476635,2003901,2811214,268007,1398367,1355852,4261370,2323378,803262,347846,365641,187061,5891830,3653103,13437678,294747,8244592,771433,5380935,534663,205254,13689455,59012,422347,489315,50732
2016/12/13,612859,514012,1585012,971994,663017,2497035,3029877,336047,1401304,1548546,4297010,2284447,799084,347353,494563,111403,8319570,4292244,16602824,273332,11717536,1103859,8888997,414060,451223,13653874,99642,459497,638254,42305
2016/12/14,608841,676112,1356277,757803,499147,2044747,2079864,319118,1973261,1344920,4813672,2848064,887791,521507,417597,94542,7595168,3815329,10921064,284434,8855509,1068043,8077404,376359,646091,9895069,95798,576103,751360,40861
2016/12/15,834543,924659,2170308,1740283,439520,3393788,4091989,504528,2336676,2338928,6936254,3047378,1023255,698256,458682,191157,10568333,6989433,25403669,307839,14894212,1004204,9767307,591514,883208,13264285,94864,668560,1182996,70379
2016/12/16,1163325,1041163,3421942,2476980,498324,9616058,6108341,643746,2550729,3916524,7851503,3321232,958102,552203,450734,139254,14355100,10461480,26500888,233243,22736684,1587015,17958749,504144,557340,24539377,121014,728581,972692,58154
2016/12/19,364384,351053,1122270,1403965,280738,2108468,2085099,365587,1132010,2980454,2991537,1594900,627153,290335,339283,152815,6083515,2876302,16062704,206618,9055582,759965,3921182,314137,343470,7652761,87228,459134,762465,29164
2016/12/20,419627,496751,1156221,1001611,319616,2086196,2165133,267744,1760752,2206812,2989963,1726798,547926,249445,428753,110648,6203768,3566296,10637026,244128,8374712,733487,4805661,306986,441865,7443224,65064,609063,831170,29106
2016/12/21,572514,684981,981535,778620,375415,1496832,1736110,214525,1009885,1849217,2460689,1210733,826893,207048,282322,95720,4628071,2600653,12880281,257278,5518748,608307,3362254,278473,430391,7477346,44113,396969,649845,50151
2016/12/22,275665,379221,841117,692346,241717,1322382,1615938,154452,928293,1365387,2029868,1074753,577733,254150,234991,68460,3975342,2562334,5606942,197080,5554493,526953,4210900,232668,310114,6820617,48965,435838,399457,29205
2016/12/23,210865,312676,621865,398061,274227,997702,1193349,186108,665904,1060633,1821064,1104200,488939,169522,168988,67042,2740770,1871796,16826351,155765,4057624,466800,4664188,185902,333031,4941217,49591,291019,274962,25783
2016/12/27,180959,161274,397154,335746,138245,709626,983104,85478,483756,889600,1270671,717953,232086,124905,101950,50504,2249953,1084695,7021431,139285,2482943,290872,2678679,180507,159281,3930033,23957,140351,142182,16790
2016/12/28,296572,303359,807792,476922,231447,1132814,1178068,165230,554383,851699,1465119,1055842,320689,130301,147228,34222,3993794,1842031,8481796,135465,4233709,502889,3124448,145474,215590,4984411,30380,231513,363413,28201
2016/12/29,249780,208499,663670,435875,140660,953534,1173688,97019,1068188,612206,1523556,1053434,267513,149096,132510,50665,3185483,1961788,6961426,107546,5887236,436021,2618846,172919,171877,3921987,42345,215937,301516,19683
2016/12/30,429338,272200,790505,781754,202174,1410168,1459547,132588,760809,1249040,2143675,1071249,286157,205769,135212,30991,4432627,1919994,6363894,145821,5564837,286700,4028956,119764,139283,3586162,36223,272330,379468,18151
2017/1/2,445138,158629,855478,351491,138510,1245318,1217856,173115,774391,503232,1259445,1341293,524352,272351,208625,69862,2105855,1995651,5657913,85139,5887148,353741,2649133,106456,200011,3071767,14326,215367,240538,15890
2017/1/3,641172,550655,1623857,984387,474423,2806564,1774642,381626,1514253,1389880,3185009,2644279,713986,302684,409079,104829,6639832,4142505,15509039,283253,7079500,653250,3646180,674589,557766,7598986,73936,545459,614980,36409
2017/1/4,618563,610320,1221389,999893,288089,1955701,2069588,244616,1224694,1451620,3705545,2158454,644496,188994,316790,92932,5682216,2912014,14429132,321297,9135720,478289,4533555,383886,262528,6953513,53314,559183,494388,26402
